data	entrevistador	entrevistado	inicio_pergunta	fim_pergunta	inicio_resposta	fim_resposta	pergunta	resposta
2022-02-04	2	50	05:33:55	05:34:05	05:34:05	05:35:12	 O rol de tutela de evidência, ele é fechado? É taxativo?	 Excelência, no rol previsto no código de processo civil, há de fato algumas previsões específicas,  como a hipótese de pedido rei persecutório, entretanto há cláusulas abertas, em que, portanto,  caso verificado, esses requisitos, como apresentação de fatos por meio de prova documental em que haja  a existência de decisões dos tribunais formados à luz de precedentes, nesses casos haveria uma cláusula  aberta, em que o magistrado, portanto, poderia se valer para conceder a tutela de evidência no caso concreto.  Assim sendo, há de fato hipóteses específicas, como também aquela observada na ação monitória,  entretanto o próprio código de processo civil faz questão de estabelecer uma cláusula aberta,  concedendo à luz do poder geral de cautela do magistrado a possibilidade de conceder ou não esse provimento.
2022-02-04	2	50	05:35:12	05:35:19	05:35:19	05:36:48	 Perfeito, a última pergunta. Quais os requisitos da estabilização da tutela provisória de urgência antecipada?	 Excelência, a tutela provisória de urgência antecipada, antecedente, é aquela em que se permite ao autor  apresentar a tutela provisória sem que haja necessidade de narração fática exauriente acerca dos fatos a serem  apresentados na ação principal. Com isso, busca-se assegurar o direito sem necessidade de juntar todos os documentos  necessários para a instrução da ação principal. Nesse caso, Excelência, caso não haja interposição de recurso,  segundo a dicção legal, a tutela se estabiliza e, por essa razão, pode o autor gozar dela de forma plena  até que haja a manifestação no prazo de até dois anos pelo réu. Passados esses dois anos, há uma estabilização  definitiva dessa tutela. Para parte da doutrina haveria, nesse caso, formação de coisa julgada.  Entretanto, uma outra vertente doutrinária sustenta que haveria, na verdade, se não uma preclusão,  poderia haver também uma estabilização específica que restaria configurada ou classificada entre a preclusão tradicional  e a coisa julgada também prevista no próprio Código de Processo Civil. Por fim, Excelência.
2022-02-04	2	50	05:36:48	05:36:59	05:37:04	05:37:19	 Então, essa estabilização, só te cortando, que você está indo no caminho certo, mas é só uma pergunta final.  Ela engloba o mérito ou só os efeitos antecipatórios?	 Excelência, engloba apenas os efeitos antecipatórios, na medida em que, embora concedido o bem da vida,  não houve uma cognição exauriente acerca da própria existência do direito.
2022-02-04	5	50	05:37:34	05:38:20	05:38:24	05:39:25	 Boa noite. Cumprimento todos os colegas da banca, na pessoa, o doutor Fernando Martins.  E também, na esteira do que foi registrado por ele, gostaria de cumprimentar o doutor Rodrigo de uma forma muito especial  por chegar a essa fase já tão adiantada do certame, desejando-lhe uma ótima sorte.  Muito obrigado, Excelência.  Doutor Rodrigo, nós vamos continuar aqui alguns questionamentos de processo civil, no ponto sorteado,  e nós vamos tratar aqui do negócio processual.  Primeira pergunta, o que se entende por negócio processual atípico?	 Excelência, o negócio processual, de respeito à possibilidade de celebração de acordos  que recaiam sobre o procedimento ou poderes das partes, de forma a ajustar, portanto, o próprio procedimento  observado no processo civil à luz das suas peculiaridades.  É bem verdade que há muito já se verificava hipóteses, até mesmo no Código de 73, já se verificava hipóteses específicas  de negócios jurídicos processuais, entretanto, não havia uma previsão genérica, geral,  acerca da possibilidade de negociação processual.  Por essa razão, exatamente, que o Código de Processo Civil inova, não na possibilidade de celebração de negócios jurídicos processuais,  mas inova ao estabelecer uma cláusula geral de negociação no artigo 190,  permitindo, portanto, as partes, a sua celebração nas mais variadas hipóteses.
2022-02-04	5	50	05:39:26	05:39:31	05:39:33	05:39:57	 Quais são os limites à convenção das partes no negócio processual, doutor Rodrigo?	 Excelência, o negócio jurídico processual está sujeito à mais ampla liberdade que é a atividade das partes.  Entretanto, assim como qualquer outro direito a ser exercido no Brasil, no ordenamento jurídico,  precisa observar direitos fundamentais, em especial, encontrar histórico mínimo,  a ampla defesa, bem como devido ao processo legal.
2022-02-04	5	50	05:39:59	05:40:10	05:40:11	05:40:55	 É possível a realização de convenção processual em ação ajuizada pelo MP que envolva direito material indisponível?  E um exemplo, por favor.	 Sim, excelência.  A indisponibilidade do direito não se confunde com a possibilidade do exercício de auto-composição.  Assim sendo, o mero fato de se tratar de um direito indisponível, por exemplo,  como os alimentos, não impede que o Ministério Público transacione no caso concreto,  ou melhor, que estabeleça no caso concreto um negócio jurídico acerca desse direito.  No mesmo sentido, a própria lei de mediação trata de forma expressa a possibilidade de transação  que recaia sobre direitos indisponíveis. Assim sendo, não há mais dúvida que é assim admitido.
2022-02-04	5	50	05:40:56	05:41:02	05:41:04	05:41:06	 O senhor pode me dar um exemplo em ações ajuizadas pelo Ministério Público? Um exemplo.	 De negócio jurídico processual, excelência.
2022-02-04	5	50	05:41:06	05:41:19	05:41:25	05:41:59	 Sim, realizado pela instituição e no interesse da instituição.  O senhor compromotou numa ação em que ajuizou.  O senhor vislumbra um exemplo de negócio processual que poderia ser realizado?	 Excelência, seria possível pactuar a estabilização de efeitos de tela provisória, por exemplo,  ou então a dispensa de determinados recursos, que, portanto, admitiria a negociação,  o negócio processual sem que haja a violação aos princípios,  e, portanto, atribuindo ou conferindo maior efetividade ao processo, celeridade ao processo.
2022-02-04	5	50	05:41:59	05:42:25	05:42:31	05:43:04	 Então, Rodrigo, para a gente concluir, nós falamos no item anterior, o Ministério Público autor.  Agora o Ministério Público como interveniente, a instituição agindo num processo como interveniente.  Como que se efetiva a participação do Ministério Público nos negócios processuais propostos pelas partes?  Em audiência.  Como é que funciona a dinâmica? O senhor pode me narrar isso, por favor?	 Excelência, o Ministério Público, exercendo a função de custos e úres,  intervindo, portanto, sem ocupar um dos polos processuais, ele atua como verdadeiro fiscal  na própria observância dos direitos fundamentais a serem resguardados nessa negociação processual.  Portanto, em primeiro lugar, ele precisa velar pela própria observância do ordenamento jurídico brasileiro  a luta das suas próprias funções institucionais.
2022-02-04	5	50	05:43:04	05:43:11	05:43:16	05:43:50	 Controle de legalidade, constitucionalidade, direitos fundamentais.  O senhor poderia me dar um exemplo, por exemplo, na área de família?	 Excelência, entendo que, por exemplo, não poderia ser...  o Ministério Público deveria intervir para impedir uma negociação, um negócio jurídico processual  em que uma das partes propusesse a extirpação da possibilidade de concessão de tutela provisória  que recaia sobre alimentos.  Assim sendo, impedir que uma das partes possa pedir tutela provisória alimentos  representaria uma violação absoluta ao próprio direito à vida, integridade física daquela pessoa.
2022-02-04	5	50	05:43:50	05:44:10	05:44:15	05:44:46	 Eu dei um exemplo para não. Agora eu gostaria de um exemplo para sim.  O Ministério Público manifestando positivamente algum negócio das partes.  O senhor poderia me dar um exemplo onde a sua manifestação em audiência após as partes seria positiva?	 Excelência, entendo que o Ministério Público poderia, por exemplo, atuar para retirar, validando uma decisão  que retira os efeitos suspensivos da apelação, por exemplo, ou retira a possibilidade de manejo de recursos  para os tribunais superiores, justamente com vista da efetividade do direito a ser telado pelo Ministério Público.
2022-02-04	0	50	05:44:56	05:45:29	05:45:30	05:46:44	 Boa noite, doutor Rodrigo, Menezes Cerqueira. Prazer participar dessa banca. Uma honra muito grande. Parabéns por chegar até aqui.  Muito obrigado, excelência.  O que coube em sorteio no ponto seria prescrição, decadência e prova. E já vou fazer uma pergunta ao senhor,  que envolve a teoria da accionata em seu viés subjetivo. Gostaria que você me explicasse o que consiste isso.	 Excelência, à luz da teoria tradicional atinente à prescrição, uma parte, uma pessoa, um indivíduo, perde o direito ao exercício da pretensão  na busca de um direito, sempre que de forma inerte não observa os prazos para o exercício dessa pretensão.  Contado esse prazo, há luz da violação desse direito. Ocorre que muitas vezes há a violação desse direito, mas as partes não tomam conhecimento  dessa violação. E é por essa razão que a teoria da accionata propõe que os prazos prescricionais somente poderiam se iniciar a partir do momento  em que a parte lesada toma conhecimento acerca do direito violado de modo a exercer sua pretensão na busca desse direito.  Até porque, excelência, a prescrição pressupõe a inércia de uma das partes. E se a parte não detém conhecimento acerca de um direito,  não há que se falar em inércia que pudesse extinguir, portanto, a sua pretensão.
2022-02-04	0	50	05:46:45	05:47:35	05:47:37	05:48:06	 Seria alguma situação em que a parte tomou conhecimento, mas o prazo prescricional só teria início diante de uma outra situação?  Vou te dar um caso concreto, ver se seria possível e se não for possível, qual o motivo.  Uma determinada pessoa ajuizou uma ação de reconhecimento de paternidade pós-morte do seu pai.  E obteve êxito, foi julgada procedente, transitou em julgado hoje. E ele já sabia que no passado houve uma partilha.  Poderia ele ajuizar agora uma ação para anular essa partilha e formular pedido de petição de herança e redistribuição do patrimônio?  Ou estaria afeta à prescrição?	 Excelência, o tema é divergente na medida em que existem duas posições acerca do tema.  De fato, entendo que seria até mais adequada a aplicação da teoria da accionata nesse caso.  Entretanto, o Superior Tribunal de Justiça adotou posicionamento em sentido contrário,  de modo que o início do prazo prescricional não seria contado do conhecimento desse agente acerca da violação do seu direito.
2022-02-04	0	50	05:48:06	05:48:14	05:48:18	05:48:40	 Mas aí seria contado a partir de... Eu não entendi a sua resposta. Você falou que seria contado a partir de quando? Quando seria o termo acordo?	 Excelência, segundo o Superior Tribunal de Justiça, esse prazo seria contado a partir do trânsito em julgado da decisão de partilha.  O prazo de 10 anos da petição de herança deveria ser contado a partir do trânsito em julgado da decisão de partilha,  em oposição à adoção da teoria da accionata, que foi suscitada, levada a juízo, mas foi rechaçada no âmbito do Superior Tribunal de Justiça.
